Date,MF_TuleR_S10ET-POTENTIAL,MF_TuleR_S10FLOW,MF_TuleR_S10PRECIP-INC,MF_TuleR_S10SATURATION FRACTION,MF_TuleR_S10STORAGE-SOIL,MF_TuleR_S10SWE-OBSERVED,MF_TuleR_S10TEMPERATURE-AIR,MF_TuleR_S20ET-POTENTIAL,MF_TuleR_S20FLOW,MF_TuleR_S20PRECIP-INC,MF_TuleR_S20SATURATION FRACTION,MF_TuleR_S20STORAGE-SOIL,MF_TuleR_S20SWE-OBSERVED,MF_TuleR_S20TEMPERATURE-AIR,NF_TuleR_S10ET-POTENTIAL,NF_TuleR_S10FLOW,NF_TuleR_S10PRECIP-INC,NF_TuleR_S10SATURATION FRACTION,NF_TuleR_S10STORAGE-SOIL,NF_TuleR_S10SWE-OBSERVED,NF_TuleR_S10TEMPERATURE-AIR,ReservoirInflowFLOW,ReservoirInflowFLOW-OBSERVED,SF_TuleR_S10ET-POTENTIAL,SF_TuleR_S10FLOW,SF_TuleR_S10PRECIP-INC,SF_TuleR_S10SATURATION FRACTION,SF_TuleR_S10STORAGE-SOIL,SF_TuleR_S10SWE-OBSERVED,SF_TuleR_S10TEMPERATURE-AIR,TuleR_S10ET-POTENTIAL,TuleR_S10FLOW,TuleR_S10PRECIP-INC,TuleR_S10SATURATION FRACTION,TuleR_S10STORAGE-SOIL,TuleR_S10SWE-OBSERVED,TuleR_S10TEMPERATURE-AIR,TuleR_S20ET-POTENTIAL,TuleR_S20FLOW,TuleR_S20PRECIP-INC,TuleR_S20SATURATION FRACTION,TuleR_S20STORAGE-SOIL,TuleR_S20SWE-OBSERVED,TuleR_S20TEMPERATURE-AIR
12/3/1998,0.004879,0.560000,0.014270,0.298020,1.490100,0.000000,43.414000,0.003910,9.700000,0.012620,0.537320,2.686600,0.183000,37.416000,0.004835,3.800000,0.011430,0.359180,1.795900,0.044000,42.977000,20.000000,155.900000,0.004765,5.300000,0.022580,0.393420,1.967100,0.059100,42.561000,0.006172,0.407000,0.011770,0.113280,0.566400,0.000000,50.082000,0.005743,0.670000,0.013520,0.190170,0.950900,0.000000,47.989000
12/4/1998,0.003878,0.550000,0.046970,0.337380,1.686900,0.105100,37.393000,0.000854,8.500000,0.077300,0.540450,2.702300,0.810000,29.185000,0.003204,3.700000,0.057230,0.380790,1.903900,0.339100,37.120000,18.000000,189.700000,0.003118,4.200000,0.044230,0.430110,2.150500,0.250300,36.464000,0.005399,0.400000,0.016350,0.132430,0.662100,0.000000,46.361000,0.004959,0.660000,0.028330,0.219910,1.099500,0.030580,43.862000
12/5/1998,0.001671,0.550000,0.050090,0.413720,2.068600,0.288600,32.892000,0.000207,7.700000,0.087630,0.541080,2.705400,1.679000,23.997000,0.002290,3.600000,0.066050,0.433550,2.167700,0.787700,32.932000,17.000000,162.900000,0.001814,3.700000,0.041750,0.451560,2.257800,0.512200,31.470000,0.004671,0.394000,0.010940,0.146400,0.732000,0.000000,42.396000,0.004256,0.650000,0.026030,0.265600,1.328000,0.089680,39.756000
12/6/1998,0.001453,0.540000,0.039010,0.442150,2.210800,0.351000,29.894000,0.000000,7.400000,0.059990,0.541080,2.705400,2.145000,22.445000,0.001996,3.500000,0.050840,0.452410,2.262000,1.012900,30.342000,16.000000,175.100000,0.000973,3.400000,0.037950,0.461200,2.306000,0.669800,28.639000,0.004257,0.388000,0.010160,0.159330,0.796600,0.000000,39.893000,0.003101,0.640000,0.021260,0.298300,1.491500,0.115120,36.680000
12/7/1998,0.001502,0.530000,0.022690,0.457920,2.289600,0.351200,31.338000,0.000000,7.300000,0.037750,0.541080,2.705400,2.451000,24.434000,0.002032,3.500000,0.030910,0.456390,2.281900,1.127700,31.312000,16.000000,162.900000,0.001474,3.300000,0.020510,0.463560,2.317800,0.748600,30.174000,0.004229,0.382000,0.004950,0.168470,0.842300,0.000000,39.750000,0.003838,0.630000,0.011030,0.317310,1.586600,0.115120,37.095000
12/8/1998,0.003778,0.520000,0.000020,0.462330,2.311700,0.348500,36.660000,0.000543,7.200000,0.000020,0.541080,2.705400,2.448000,29.624000,0.002955,3.400000,0.000000,0.466490,2.332500,1.118700,36.112000,15.000000,157.300000,0.003027,3.200000,0.000150,0.468070,2.340400,0.754500,35.497000,0.004739,0.376000,0.000710,0.169470,0.847400,0.000000,42.890000,0.004459,0.620000,0.000210,0.321330,1.606600,0.110620,41.174000
12/9/1998,0.004023,0.520000,0.000000,0.472640,2.363200,0.337400,38.410000,0.001480,7.100000,0.000000,0.541750,2.708700,2.438000,31.725000,0.003731,3.400000,0.000000,0.483190,2.416000,1.103000,38.153000,15.000000,152.300000,0.003478,3.200000,0.000000,0.476110,2.380600,0.727700,37.289000,0.004732,0.370000,0.000000,0.169470,0.847400,0.000000,42.881000,0.004599,0.610000,0.000000,0.332430,1.662100,0.097880,42.075000
12/10/1998,0.004454,0.720000,0.000000,0.496200,2.481000,0.281800,41.237000,0.003432,7.000000,0.000000,0.544750,2.723800,2.404000,35.417000,0.004366,3.700000,0.000000,0.499300,2.496500,1.063200,40.609000,16.000000,142.600000,0.004297,3.300000,0.000000,0.489410,2.447100,0.666200,40.117000,0.004782,0.365000,0.000000,0.168870,0.844400,0.000000,43.198000,0.004803,0.600000,0.000000,0.332780,1.663900,0.064660,43.321000
12/11/1998,0.005268,4.820000,0.000000,0.522430,2.612100,0.176800,45.897000,0.004273,7.600000,0.000000,0.563750,2.818700,2.309000,40.077000,0.005011,8.200000,0.000000,0.517840,2.589200,0.972100,44.438000,31.000000,144.800000,0.005064,9.100000,0.000000,0.516050,2.580200,0.551800,44.672000,0.005341,0.359000,0.000000,0.166870,0.834300,0.000000,46.281000,0.005435,0.610000,0.000000,0.329010,1.645000,0.018810,46.776000
12/12/1998,0.005842,4.670000,0.000000,0.523000,2.615000,0.068200,48.814000,0.004735,28.300000,0.000000,0.595340,2.976700,2.174000,42.866000,0.005585,25.800000,0.000000,0.526270,2.631300,0.836600,47.475000,92.000000,145.000000,0.005706,32.300000,0.000000,0.523600,2.618000,0.434300,47.998000,0.005745,0.353000,0.000000,0.164290,0.821500,0.000000,48.340000,0.005946,0.640000,0.000000,0.323430,1.617100,0.000000,49.317000
12/13/1998,0.005944,2.040000,0.002520,0.514590,2.572900,0.002700,49.254000,0.004623,66.700000,0.001920,0.599110,2.995500,2.068000,42.168000,0.005898,43.700000,0.002850,0.521540,2.607700,0.708100,48.841000,155.000000,146.900000,0.005878,41.100000,0.002030,0.518800,2.594000,0.346300,48.691000,0.006836,0.348000,0.002860,0.161680,0.808400,0.000000,53.315000,0.006708,0.590000,0.002880,0.317770,1.588800,0.000000,52.752000
12/14/1998,0.005161,0.960000,0.002520,0.510660,2.553300,0.000000,45.282000,0.003870,52.200000,0.001920,0.598320,2.991600,2.041000,37.381000,0.005139,31.600000,0.002850,0.518810,2.594000,0.664900,44.905000,112.000000,157.300000,0.004957,26.500000,0.002030,0.515340,2.576700,0.321600,43.886000,0.006544,0.342000,0.002960,0.160320,0.801600,0.000000,52.077000,0.006146,0.570000,0.002880,0.315010,1.575000,0.000000,50.223000
12/15/1998,0.005370,0.690000,0.000000,0.505760,2.528800,0.000000,46.486000,0.004197,26.800000,0.000000,0.595980,2.979900,1.970000,39.590000,0.005200,20.400000,0.000000,0.515420,2.577100,0.630500,45.459000,63.000000,151.400000,0.005217,13.700000,0.000020,0.510790,2.554000,0.287400,45.469000,0.005617,0.337000,0.000570,0.158810,0.794100,0.000000,47.761000,0.005723,0.560000,0.000040,0.311700,1.558500,0.000000,48.290000
12/16/1998,0.006763,0.630000,0.000000,0.496070,2.480300,0.000000,53.032000,0.005365,35.900000,0.000000,0.593290,2.966500,1.605000,46.293000,0.006535,23.600000,0.000000,0.507770,2.538800,0.478000,51.898000,78.000000,146.300000,0.006854,16.900000,0.000020,0.502900,2.514500,0.186200,53.156000,0.006291,0.332000,0.000470,0.156460,0.782300,0.000000,50.918000,0.006919,0.550000,0.000040,0.305640,1.528200,0.000000,53.685000
12/17/1998,0.007430,0.640000,0.000000,0.484770,2.423800,0.000000,55.759000,0.005851,65.000000,0.000000,0.589080,2.945400,1.065000,48.740000,0.007167,20.400000,0.000000,0.498030,2.490100,0.274500,54.549000,103.000000,133.800000,0.007439,15.700000,0.000000,0.492910,2.464600,0.092300,55.544000,0.007182,0.327000,0.000000,0.153680,0.768400,0.000000,54.760000,0.007723,0.540000,0.000000,0.298630,1.493100,0.000000,56.900000
12/18/1998,0.006720,0.650000,0.000000,0.473550,2.367800,0.000000,52.832000,0.005214,71.900000,0.000000,0.583580,2.917900,0.767000,45.534000,0.006573,21.700000,0.000000,0.488290,2.441500,0.163900,52.018000,106.000000,119.900000,0.006622,11.200000,0.000000,0.482680,2.413400,0.061500,52.153000,0.007320,0.322000,0.000000,0.150690,0.753400,0.000000,55.350000,0.007380,0.530000,0.000000,0.291570,1.457800,0.000000,55.589000
12/19/1998,0.004456,0.670000,0.000210,0.464910,2.324500,0.000000,41.251000,0.002194,42.400000,0.000650,0.578570,2.892900,0.728000,33.620000,0.004177,15.700000,0.000980,0.480810,2.404000,0.149700,41.037000,67.000000,114.300000,0.004285,7.500000,0.000040,0.474860,2.374300,0.055200,40.371000,0.005677,0.317000,0.000360,0.148100,0.740500,0.000000,48.096000,0.005383,0.530000,0.000200,0.285860,1.429300,0.000000,46.530000
12/20/1998,0.001090,0.690000,0.008870,0.461270,2.306300,0.047300,28.478000,0.000000,23.600000,0.023110,0.576830,2.884200,0.955000,20.078000,0.001158,10.100000,0.008340,0.477620,2.388100,0.216200,28.196000,41.000000,108.400000,0.000909,6.200000,0.010980,0.471590,2.358000,0.132800,27.002000,0.004018,0.312000,0.001630,0.146490,0.732500,0.000573,38.582000,0.002933,0.520000,0.003990,0.282950,1.414700,0.014800,35.461000
12/21/1998,0.000000,0.690000,0.036450,0.461000,2.305000,0.292500,25.153000,0.000000,16.100000,0.098610,0.576830,2.884200,1.991000,17.466000,0.000144,7.700000,0.036670,0.477200,2.386000,0.571500,24.781000,31.000000,103.300000,0.000237,5.800000,0.036840,0.471390,2.357000,0.439200,23.726000,0.002876,0.307000,0.003700,0.146000,0.730000,0.006809,33.150000,0.001902,0.510000,0.014350,0.282380,1.411900,0.093460,30.943000
12/22/1998,0.000000,0.700000,0.027840,0.461000,2.305000,0.530700,26.426000,0.000000,13.400000,0.076220,0.576830,2.884200,2.973000,20.186000,0.000000,6.800000,0.029310,0.477200,2.386000,0.930300,25.876000,28.000000,106.800000,0.000000,5.800000,0.027290,0.471390,2.357000,0.716600,25.498000,0.000000,0.302000,0.002450,0.148640,0.743200,0.013880,29.724000,0.000000,0.500000,0.010590,0.284090,1.420500,0.172260,29.519000
12/23/1998,0.000000,0.700000,0.000040,0.461000,2.305000,0.530500,29.545000,0.000000,12.600000,0.000060,0.576830,2.884200,2.985000,22.883000,0.000168,6.600000,0.000000,0.477200,2.386000,0.931400,28.548000,27.000000,101.400000,0.000703,5.800000,0.001380,0.471390,2.357000,0.729600,28.552000,0.000167,0.298000,0.000010,0.149210,0.746000,0.009883,30.769000,0.000691,0.490000,0.000030,0.284990,1.425000,0.163800,31.451000
12/24/1998,0.003575,0.700000,0.000000,0.462630,2.313200,0.478700,35.452000,0.000882,12.500000,0.000000,0.576840,2.884200,2.991000,29.972000,0.002661,6.600000,0.000000,0.477640,2.388200,0.886500,34.343000,27.000000,104.800000,0.002903,5.900000,0.000000,0.471730,2.358700,0.689800,34.970000,0.003470,0.293000,0.000000,0.149070,0.745400,0.002668,34.664000,0.003673,0.490000,0.000000,0.285700,1.428500,0.118910,36.186000
12/25/1998,0.004344,0.720000,0.000000,0.496810,2.484100,0.314700,40.680000,0.003590,12.700000,0.000000,0.578760,2.893800,2.925000,36.639000,0.004203,6.700000,0.000000,0.490470,2.452300,0.767100,39.736000,27.000000,102.200000,0.004392,6.000000,0.000000,0.487430,2.437100,0.574400,40.847000,0.003945,0.288000,0.000000,0.148490,0.742400,0.000000,38.044000,0.004293,0.480000,0.000000,0.301050,1.505200,0.056540,40.343000
12/26/1998,0.004797,5.500000,0.000000,0.525360,2.626800,0.141800,43.381000,0.004068,16.100000,0.000000,0.588480,2.942400,2.764000,38.795000,0.004633,9.600000,0.000000,0.512520,2.562600,0.640000,42.356000,41.000000,107.600000,0.004826,9.300000,0.000000,0.512070,2.560300,0.442600,43.398000,0.004330,0.284000,0.000000,0.147340,0.736700,0.000000,40.538000,0.004737,0.520000,0.000000,0.311380,1.556900,0.015050,43.015000
12/27/1998,0.005089,4.680000,0.000000,0.521220,2.606100,0.051100,45.001000,0.004266,30.600000,0.000000,0.598990,2.994900,2.546000,40.061000,0.004895,15.800000,0.000000,0.514660,2.573300,0.525300,43.856000,72.000000,111.800000,0.005086,20.300000,0.000000,0.514620,2.573100,0.334100,44.833000,0.004671,0.280000,0.000000,0.145670,0.728400,0.000000,42.603000,0.005059,0.490000,0.000000,0.308400,1.542000,0.000000,44.817000
12/28/1998,0.005618,1.950000,0.000000,0.512760,2.563800,0.004400,47.745000,0.004755,54.200000,0.000000,0.598790,2.993900,2.275000,43.027000,0.005426,23.900000,0.000000,0.509780,2.548900,0.409100,46.723000,106.000000,108.200000,0.005573,25.600000,0.000000,0.509860,2.549300,0.226100,47.387000,0.005185,0.275000,0.000000,0.143710,0.718500,0.000000,45.473000,0.005582,0.460000,0.000000,0.303420,1.517100,0.000000,47.547000
12/29/1998,0.006194,1.100000,0.000000,0.503380,2.516900,0.000000,50.485000,0.005225,76.300000,0.000000,0.596390,2.982000,1.927000,45.598000,0.005903,25.400000,0.000000,0.502800,2.514000,0.306900,49.080000,130.000000,100.500000,0.006128,27.000000,0.000000,0.502470,2.512300,0.146100,50.043000,0.005340,0.271000,0.000000,0.141650,0.708200,0.000000,46.255000,0.005926,0.450000,0.000000,0.298030,1.490100,0.000000,49.182000
12/30/1998,0.006547,0.870000,0.000000,0.493280,2.466400,0.000000,52.040000,0.005477,86.600000,0.000000,0.592540,2.962700,1.515000,46.865000,0.006188,23.900000,0.000000,0.494680,2.473400,0.227100,50.391000,130.000000,94.400000,0.006494,18.300000,0.000000,0.493730,2.468600,0.098700,51.651000,0.005398,0.267000,0.000000,0.139570,0.697800,0.000000,46.518000,0.006112,0.450000,0.000000,0.292360,1.461800,0.000000,50.005000
12/31/1998,0.005871,0.820000,0.000000,0.483470,2.417400,0.000000,48.906000,0.004700,73.800000,0.000000,0.587090,2.935400,1.273000,42.596000,0.005655,17.300000,0.000000,0.486390,2.432000,0.180000,47.743000,104.000000,95.900000,0.005722,11.400000,0.000000,0.484980,2.424900,0.077200,48.002000,0.005630,0.263000,0.000000,0.137480,0.687400,0.000000,47.708000,0.005992,0.440000,0.000000,0.286770,1.433800,0.000000,49.480000
1/1/1999,0.005312,0.830000,0.000000,0.474780,2.373900,0.000000,46.069000,0.004179,43.600000,0.000000,0.580510,2.902600,1.231000,39.380000,0.005178,11.600000,0.000000,0.478600,2.393000,0.172800,45.231000,65.000000,91.300000,0.005107,8.500000,0.000000,0.477310,2.386600,0.070500,44.788000,0.005412,0.259000,0.000000,0.135430,0.677200,0.000000,46.586000,0.005603,0.430000,0.000000,0.281580,1.407900,0.000000,47.568000
1/2/1999,0.005489,0.840000,0.000000,0.466600,2.333000,0.000000,46.972000,0.004405,29.100000,0.000000,0.574580,2.872900,1.156000,40.755000,0.005315,9.300000,0.000000,0.471190,2.356000,0.162100,45.970000,47.000000,86.300000,0.005409,7.500000,0.000000,0.469970,2.349900,0.058900,46.370000,0.005049,0.255000,0.000000,0.133510,0.667600,0.000000,44.601000,0.005474,0.430000,0.000000,0.276690,1.383400,0.000000,46.863000
1/3/1999,0.005476,0.850000,0.000000,0.458470,2.292400,0.000000,46.874000,0.004340,22.500000,0.000000,0.568130,2.840700,1.055000,40.298000,0.005241,8.400000,0.000000,0.463850,2.319200,0.145000,45.543000,40.000000,86.900000,0.005380,7.100000,0.000000,0.462490,2.312500,0.045100,46.169000,0.004917,0.251000,0.000010,0.131700,0.658500,0.000000,43.833000,0.005379,0.420000,0.000010,0.271910,1.359600,0.000000,46.336000
1/4/1999,0.005619,0.860000,0.000000,0.450400,2.252000,0.000000,47.561000,0.004484,19.800000,0.000000,0.561710,2.808500,0.943000,41.189000,0.005307,8.000000,0.000000,0.456610,2.283000,0.123700,45.924000,36.000000,84.200000,0.005398,7.000000,0.000000,0.455080,2.275400,0.032800,46.293000,0.004848,0.247000,0.000010,0.129960,0.649800,0.000000,43.420000,0.005333,0.410000,0.000010,0.267240,1.336200,0.000000,46.042000
1/5/1999,0.006087,0.870000,0.000000,0.442020,2.210100,0.000000,49.768000,0.004959,20.300000,0.000000,0.554810,2.774100,0.813000,43.921000,0.005698,7.900000,0.000000,0.449090,2.245500,0.098700,47.886000,37.000000,89.600000,0.005909,7.000000,0.000000,0.447320,2.236600,0.023500,48.800000,0.004805,0.243000,0.000000,0.128250,0.641200,0.000000,43.112000,0.005492,0.410000,0.000000,0.262520,1.312600,0.000000,46.753000
1/6/1999,0.006168,0.870000,0.000000,0.433380,2.166900,0.000000,50.106000,0.004990,22.100000,0.000000,0.547520,2.737600,0.672000,44.014000,0.005765,7.800000,0.000000,0.441290,2.206500,0.073300,48.154000,39.000000,96.600000,0.006079,7.000000,0.000000,0.439120,2.195600,0.017200,49.525000,0.004775,0.239000,0.000000,0.126560,0.632800,0.000000,42.873000,0.005547,0.400000,0.000000,0.257720,1.288600,0.000000,46.971000
1/7/1999,0.005633,0.870000,0.000000,0.425200,2.126000,0.000000,47.520000,0.004466,21.300000,0.000000,0.540470,2.702400,0.591000,40.907000,0.005371,7.800000,0.000000,0.433800,2.169000,0.059000,46.091000,38.000000,95.100000,0.005580,7.000000,0.000000,0.431220,2.156100,0.013400,47.030000,0.004597,0.235000,0.000000,0.124920,0.624600,0.000000,41.788000,0.005293,0.390000,0.000000,0.253080,1.265400,0.000000,45.672000
1/8/1999,0.005145,0.870000,0.000000,0.417870,2.089400,0.000000,44.950000,0.004193,19.300000,0.000000,0.533870,2.669300,0.555000,39.202000,0.004987,7.800000,0.000000,0.426910,2.134600,0.052500,44.002000,36.000000,93.100000,0.005118,7.000000,0.000000,0.424030,2.120200,0.011600,44.611000,0.004352,0.232000,0.000000,0.123380,0.616900,0.000000,40.274000,0.004918,0.390000,0.000000,0.248820,1.244100,0.000000,43.629000
1/9/1999,0.005280,0.860000,0.000000,0.410880,2.054400,0.000000,45.628000,0.004440,18.400000,0.000000,0.527590,2.637900,0.503000,40.742000,0.005108,7.700000,0.000000,0.420250,2.101200,0.046300,44.658000,35.000000,93.900000,0.005283,7.000000,0.000000,0.417050,2.085300,0.008600,45.493000,0.004343,0.228000,0.000000,0.121910,0.609500,0.000000,40.172000,0.004943,0.380000,0.000000,0.244770,1.223900,0.000000,43.713000
1/10/1999,0.005938,0.860000,0.000000,0.403410,2.017000,0.000000,48.869000,0.004894,19.400000,0.000000,0.521050,2.605200,0.417000,43.335000,0.005690,7.700000,0.000000,0.413150,2.065700,0.038600,47.617000,35.000000,94.000000,0.005909,6.900000,0.000000,0.409540,2.047700,0.003500,48.569000,0.004758,0.225000,0.000000,0.120380,0.601900,0.000000,42.601000,0.005508,0.380000,0.000000,0.240490,1.202500,0.000000,46.648000
1/11/1999,0.006010,0.850000,0.000000,0.395490,1.977400,0.000000,49.160000,0.004771,21.000000,0.000000,0.513950,2.569700,0.350000,42.553000,0.005746,7.600000,0.000000,0.405680,2.028400,0.033000,47.799000,37.000000,94.000000,0.005930,6.900000,0.000000,0.401630,2.008200,0.000400,48.567000,0.005178,0.221000,0.000000,0.118740,0.593700,0.000000,44.904000,0.005815,0.370000,0.000000,0.235910,1.179500,0.000000,48.162000
1/12/1999,0.005546,0.840000,0.000000,0.387880,1.939400,0.000000,46.842000,0.004400,19.800000,0.000000,0.507190,2.535900,0.318000,40.309000,0.005368,7.600000,0.000000,0.398490,1.992400,0.030000,45.815000,36.000000,94.900000,0.005452,6.800000,0.000000,0.394110,1.970600,0.000000,46.145000,0.005120,0.218000,0.000000,0.117060,0.585300,0.000000,44.571000,0.005577,0.360000,0.000000,0.231420,1.157100,0.000000,46.972000
1/13/1999,0.005458,0.830000,0.000000,0.380690,1.903400,0.000000,46.341000,0.004327,18.800000,0.000000,0.500750,2.503800,0.299000,39.827000,0.005285,7.500000,0.000000,0.391650,1.958200,0.028100,45.328000,34.000000,89.400000,0.005303,6.700000,0.000000,0.387110,1.935500,0.000000,45.336000,0.005311,0.214000,0.000000,0.115410,0.577000,0.000000,45.558000,0.005613,0.360000,0.000000,0.227220,1.136100,0.000000,47.118000
1/14/1999,0.005791,0.820000,0.000060,0.373390,1.866900,0.000000,47.938000,0.004532,18.300000,0.000000,0.494300,2.471500,0.270000,41.032000,0.005586,7.400000,0.000160,0.384750,1.923800,0.025900,46.807000,34.000000,86.200000,0.005596,6.700000,0.000040,0.380110,1.900600,0.000000,46.772000,0.005813,0.211000,0.000540,0.113710,0.568600,0.000000,48.039000,0.006054,0.350000,0.000480,0.223120,1.115600,0.000000,49.198000
1/15/1999,0.006230,0.810000,0.003560,0.366520,1.832600,0.000000,49.945000,0.004845,18.900000,0.001940,0.487900,2.439500,0.239000,42.809000,0.006012,7.300000,0.004120,0.378510,1.892500,0.024400,48.808000,34.000000,88.800000,0.005957,6.600000,0.002210,0.373330,1.866700,0.000000,48.479000,0.006240,0.208000,0.004520,0.112300,0.561500,0.000000,49.985000,0.006495,0.350000,0.005010,0.219690,1.098400,0.000000,51.134000
1/16/1999,0.006271,0.800000,0.003610,0.363640,1.818200,0.000000,50.039000,0.004710,18.800000,0.001940,0.484150,2.420800,0.220000,41.962000,0.006083,7.200000,0.004000,0.375970,1.879900,0.023500,48.980000,34.000000,99.300000,0.005877,6.500000,0.002290,0.369140,1.845700,0.000000,47.972000,0.006829,0.205000,0.004840,0.111750,0.558700,0.000000,52.508000,0.006848,0.340000,0.005000,0.218340,1.091700,0.000000,52.583000
1/17/1999,0.006582,0.780000,0.000110,0.359590,1.798000,0.000000,51.328000,0.004854,18.200000,0.000000,0.479130,2.395600,0.197000,42.712000,0.006394,7.100000,0.000050,0.372810,1.864100,0.022400,50.260000,33.000000,99.100000,0.006136,6.400000,0.000120,0.363760,1.818800,0.000000,49.073000,0.007684,0.201000,0.000970,0.111060,0.555300,0.000000,55.859000,0.007465,0.340000,0.000470,0.216650,1.083300,0.000000,54.990000
1/18/1999,0.006746,0.770000,0.002010,0.351970,1.759900,0.000000,51.966000,0.004950,18.400000,0.001490,0.472080,2.360400,0.178000,43.155000,0.006538,7.000000,0.002470,0.366170,1.830800,0.021500,50.799000,33.000000,99.900000,0.006346,6.300000,0.001290,0.356510,1.782600,0.000000,49.938000,0.007823,0.198000,0.001910,0.109270,0.546400,0.000000,56.318000,0.007626,0.330000,0.002170,0.212850,1.064300,0.000000,55.553000
1/19/1999,0.006278,0.760000,0.033760,0.353620,1.768100,0.000000,49.807000,0.004484,17.500000,0.025220,0.470490,2.352500,0.263000,40.355000,0.006126,6.900000,0.032700,0.367710,1.838500,0.035200,48.761000,32.000000,114.100000,0.005887,6.200000,0.029950,0.356410,1.782100,0.008800,47.649000,0.007743,0.195000,0.039800,0.115140,0.575700,0.000000,55.949000,0.007372,0.330000,0.038380,0.217380,1.086900,0.000000,54.468000
1/20/1999,0.005412,0.910000,0.112950,0.457340,2.286700,0.001900,45.505000,0.003521,16.800000,0.101040,0.509700,2.548500,0.852000,36.087000,0.005359,7.400000,0.116170,0.455070,2.275300,0.228400,44.864000,32.000000,547.200000,0.005016,6.600000,0.126280,0.441220,2.206100,0.219100,43.044000,0.007481,0.192000,0.091270,0.221720,1.108600,0.000000,54.868000,0.006796,0.320000,0.104010,0.326700,1.633500,0.000000,51.968000
1/21/1999,0.004652,18.190000,0.105040,0.592640,2.963200,0.023700,41.248000,0.001595,27.500000,0.136930,0.528850,2.644200,1.888000,32.769000,0.004371,54.200000,0.113300,0.564700,2.823500,0.575800,41.013000,160.000000,668.800000,0.004091,54.500000,0.122640,0.547220,2.736100,0.585900,38.918000,0.006681,0.189000,0.056760,0.376520,1.882600,0.000000,51.539000,0.005971,5.000000,0.077430,0.507050,2.535300,0.000000,48.184000
1/22/1999,0.004865,19.210000,0.025880,0.600000,3.000000,0.035200,42.441000,0.003250,25.600000,0.065100,0.528860,2.644300,2.434000,34.325000,0.004631,53.900000,0.028260,0.573170,2.865800,0.722600,42.162000,150.000000,323.400000,0.004562,45.100000,0.028870,0.555990,2.779900,0.719400,40.393000,0.006858,0.186000,0.005990,0.403230,2.016200,0.000000,52.217000,0.006139,6.310000,0.011430,0.536800,2.684000,0.000000,48.930000
1/23/1999,0.005219,9.310000,0.024130,0.600000,3.000000,0.016800,44.262000,0.003453,22.300000,0.021250,0.534840,2.674200,2.462000,35.370000,0.005164,27.500000,0.024740,0.574970,2.874900,0.715900,43.930000,88.000000,246.600000,0.004975,25.600000,0.020280,0.561620,2.808100,0.705200,42.566000,0.007607,0.263000,0.030280,0.411110,2.055500,0.000000,55.136000,0.006757,3.210000,0.027860,0.542700,2.713500,0.000000,51.554000
1/24/1999,0.004687,15.340000,0.060840,0.600000,3.000000,0.040100,41.330000,0.001653,27.300000,0.040700,0.549730,2.748600,2.627000,32.795000,0.004288,49.900000,0.060310,0.581020,2.905100,0.751800,40.342000,149.000000,384.600000,0.004153,42.000000,0.052370,0.578570,2.892900,0.792400,39.536000,0.006079,2.115000,0.089780,0.495180,2.475900,0.000000,48.667000,0.005627,12.640000,0.077320,0.585110,2.925600,0.000000,46.426000
1/25/1999,0.003925,28.330000,0.100720,0.600000,3.000000,0.102300,36.577000,0.000558,24.500000,0.091540,0.550730,2.753600,3.192000,28.776000,0.003122,76.800000,0.100260,0.581870,2.909400,0.846700,35.075000,271.000000,610.600000,0.002844,72.000000,0.082360,0.581370,2.906800,1.023600,34.371000,0.004409,24.054000,0.126260,0.596280,2.981400,0.000000,39.737000,0.004287,45.260000,0.111880,0.599960,2.999800,0.000000,38.976000
1/26/1999,0.003008,41.370000,0.098290,0.600000,3.000000,0.242400,33.838000,0.000207,19.000000,0.123140,0.550730,2.753600,4.130000,24.135000,0.002471,76.700000,0.105640,0.581870,2.909400,1.118500,32.627000,315.000000,677.500000,0.001856,64.600000,0.095370,0.581370,2.906800,1.494000,31.119000,0.004639,49.077000,0.081790,0.600000,3.000000,0.000000,41.035000,0.004274,63.960000,0.084910,0.600000,3.000000,0.029270,38.812000
1/27/1999,0.001701,26.100000,0.048580,0.600000,3.000000,0.372700,32.951000,0.000000,16.600000,0.093700,0.550730,2.753600,4.839000,22.372000,0.002280,53.200000,0.057080,0.581870,2.909400,1.392200,32.126000,215.000000,409.100000,0.001645,45.200000,0.058340,0.581370,2.906800,1.921500,30.229000,0.004931,29.494000,0.019620,0.600000,3.000000,0.000000,42.618000,0.004428,44.300000,0.028730,0.600000,3.000000,0.066900,39.611000
1/28/1999,0.003162,13.150000,0.014350,0.600000,3.000000,0.368700,34.992000,0.000224,15.700000,0.045090,0.550730,2.753600,5.075000,26.039000,0.002800,30.200000,0.017700,0.581870,2.909400,1.426900,34.671000,116.000000,292.600000,0.002199,24.700000,0.010620,0.581370,2.906800,1.929200,32.983000,0.004932,11.430000,0.002210,0.600000,3.000000,0.000000,42.562000,0.004602,20.880000,0.004950,0.600000,3.000000,0.059930,40.641000
